nome,nome_chiave,eta,ruolo,ruolo_dettaglio,squadra,nazione_squadra,nazione_giocatore,instagram_followers,facebook_followers,twitter_followers,insta_likes_avg,google_hits,google_hits_1,wiki_visual,insta_hashtag,GER_kicker,GER_bild_G,GER_eurosport_G,ITA_corriere,ITA_sky_G,ITA_gazzetta_G,ENG_thesun,ENG_sky_G,ENG_guardian_G,SPA_marca,SPA_as_G,SPA_mundodep_G,FRA_francefootball_G,FRA_lequipe_G,FRA_eurosport_G,FRA_le10sport_G,INT_eurosport_G,INT_espn_G,INT_bein_G,pres_2018_tot,goal_2018_tot,assist_2018_tot,pres_2018_CL,goal_2018_CL,assist_2018_CL,pres_2017_tot,goal_2017_tot,assist_2017_tot,pres_2017_CL,goal_2017_CL,assist_2017_CL,pres_tot,goal_tot,assist_tot,pres_tot_CL,goal_tot_CL,assist_tot_CL,whoscored1819,valore,Instagram,Facebook,Twitter,SOCIAL,Germania,Francia,Italia,Spagna,Inghilterra,Internazionale,MEDIA,GOOGLE,WIKIPEDIA,IPOP
Alessio Romagnoli,Romagnoli,23,Difensore,Difensore centrale,AC Milan,Italia,Italia,665416.0,127851.0,,81549.9,6620000,21900000,159342,38686,101,9,5,2733,788,5570,87,86,112,93,618,182,87,168,110,10,1500,181,1480,17,2,0,0,0,0,42,3,1,0,0,0,188,13,4,0,0,0,6.77,40000000,0.4555756799031607,0.3617037156823209,0.41397705261371115,0.4104188160663976,0.27167168641972067,0.38623964079584,0.7859354167004624,0.34200495147616866,0.4412645673772024,0.5887216526808849,0.46930631924171323,0.48653126196587226,0.29977408194203375,0.4393999734143071
Andreas Christensen,Christensen,22,Difensore,Difensore centrale,Chelsea FC,Inghilterra,Danimarca,588666.0,,,35742.0,14900000,69600000,294291,19900,628,621,298,70,527,228,443,873,1720,270,1540,223,82,213,90,36,987,2510,405,10,0,0,0,0,0,40,0,0,6,0,0,200,11,8,15,0,0,6.38,40000000,0.39456890336822353,0.36741039746761867,0.41152087197449794,0.39116672427011334,0.6351773260796638,0.3864981897775599,0.5165586552831575,0.4275656314241701,0.6783992600842388,0.6167303462283703,0.54348823481286,0.6108226379478393,0.39101666085045084,0.49420626186234445
Jonathan Tah,Jonathan Tah,22,Difensore,Difensore centrale,Bayer 04 Leverkusen,Germania,Germania,160063.0,36356.0,3354.0,5527.2,1570000,1660000,97786,1310,583,471,334,6,8,42,19,106,60,8,308,44,8,107,14,14,86,18,60,19,1,0,0,0,0,33,0,2,0,0,0,232,6,8,11,0,0,6.72,40000000,0.1815731570308873,0.2447880763845774,0.03579543024063143,0.15405222121869871,0.6264367240649446,0.21507572258167448,0.21447429155159284,0.175565923487366,0.3680995515239345,0.27930071805088846,0.3131588218767335,0.2092358078126093,0.22715800329090022,0.25250030963818243
Héctor Bellerín,Hector Bellerin,23,Difensore,Terzino destro,FC Arsenal,Inghilterra,Spagna,2802981.0,658951.0,1578701.0,161652.5,655000,2610000,489059,19412,96,75,81,32,21,60,906,690,195,123,941,215,145,148,266,313,823,471,533,17,0,4,0,0,0,47,3,5,0,0,0,222,12,29,15,0,1,6.66,40000000,0.517263406299408,0.5141612886877349,0.6279144417665443,0.5531130455845624,0.43633949091009433,0.4288399965512455,0.32976627843129164,0.3754878760868179,0.6210855104221538,0.5614167824776933,0.458822655813216,0.2578797370994311,0.4665540078392839,0.46697352877924536
Clément Lenglet,Lenglet,23,Difensore,Difensore centrale,FC Barcellona,Spagna,Francia,583942.0,56316.0,70830.0,109347.8,618000,18000000,481121,16728,64,52,64,75,46,78,52,114,49,254,3500,1130,189,611,264,316,731,429,952,20,1,0,6,0,0,54,4,1,9,1,0,176,7,3,16,1,0,6.63,40000000,0.4379322446597967,0.2854753931086572,0.32925976170600213,0.35088913315815207,0.39802337690899936,0.4917366274202237,0.40113443486155914,0.5087165940478847,0.401973828670628,0.576351322518741,0.46298936407133934,0.4654503544185255,0.464120291519949,0.43274311180372427
João Cancelo,Cancelo,24,Difensore,Terzino destro,Juventus FC,Italia,Portogallo,1097016.0,105824.0,,171117.2,974000,41000000,373954,21400,71,40,34,480,6020,701,55,120,143,478,1630,1040,151,171,93,95,870,318,453,15,0,4,3,0,1,29,1,4,0,0,0,187,7,35,9,1,2,7.49,40000000,0.4882683229261757,0.3441233928444554,0.42633279111336825,0.4195748356279998,0.3721110245452084,0.40154583192571164,0.7175874047383809,0.49832915061950356,0.44360939671447824,0.543149960883959,0.4960554615712069,0.5539383350242912,0.4266447508709115,0.47414912383694946
Piotr Zielinski,Zielinski,24,Centrocampista,Centrale,SSC Napoli,Italia,Polonia,419696.0,224446.0,,33504.0,1370000,41100000,155607,14974,117,76,47,974,409,1470,55,146,195,43,3500,183,115,114,79,135,863,467,313,23,3,0,6,0,0,47,7,3,5,2,0,229,31,21,18,2,0,6.85,40000000,0.37058763865295646,0.4140267708053856,0.4173909941694695,0.4006684678759372,0.4269149308599129,0.37100897507978153,0.6776528041910691,0.3855637950759298,0.46118724752229306,0.5421543497690217,0.477413683749668,0.5542001930039383,0.2962465397359877,0.44699402171506775
Michy Batshuayi,Batshuayi,25,Attaccante,Punta centrale,Valencia CF,Spagna,Belgio,2467809.0,849116.0,1783418.0,82214.8,3910000,3400000,1018478,57122,190,261,338,250,144,178,1002,3210,460,241,3710,537,961,1550,6640,13700,2630,964,3480,21,3,0,5,1,0,40,21,3,4,2,0,288,112,29,9,3,0,6.25,40000000,0.516041385694893,0.5377345838772455,0.6396457250738282,0.5644738982153222,0.5574422129730531,0.691162451048256,0.5174893619836304,0.48672673698188956,0.7072884190590817,0.7015557874132528,0.6102774949098606,0.28630350301549834,0.5756527791562966,0.5651857223888114
Eric Dier,Eric Dier,24,Centrocampista,Mediano,Tottenham Hotspur,Inghilterra,Inghilterra,780615.0,102623.0,283393.0,34933.9,9230000,9060000,628804,7943,104,147,68,19,22,77,960,964,595,37,996,152,70,87,97,5,1260,378,503,17,2,0,4,0,0,46,0,3,7,0,1,260,13,14,16,0,1,6.86,40000000,0.37579491159457024,0.3412676663432875,0.462665120985531,0.39324256630779625,0.4566720103416831,0.34939619287668916,0.3172662430120013,0.32124867355075243,0.6739539121340501,0.5666951402903612,0.44753869536758956,0.39165636837027235,0.5039329489203302,0.43277719894722994
Marcelo Brozovic,Brozovic,26,Centrocampista,Centrale,FC Internazionale,Italia,Croazia,743595.0,54093.0,,57963.0,1770000,2970000,286645,26148,194,117,75,1211,732,11400,82,120,346,78,716,194,122,142,93,30,1370,105,511,21,2,1,6,0,0,33,4,9,0,0,0,284,39,38,12,0,0,7.25,40000000,0.4327001243071877,0.28173095956356964,0.38554182800119624,0.36665763729065115,0.4797724197634204,0.386760226969922,0.7716610671145051,0.34336846855769476,0.49004404022951026,0.5248233756888018,0.49940493305397576,0.2717690482025746,0.3871016536230862,0.43229756472922437
Leon Goretzka,Leon Goretzka,23,Centrocampista,Centrale,FC Bayern Monaco,Germania,Germania,644003.0,179444.0,,74519.7,1720000,2020000,453082,16642,866,1050,864,30,21,25,120,151,132,35,573,109,46,92,83,218,338,182,318,22,2,3,5,0,0,29,4,5,0,0,0,251,53,33,10,0,0,6.82,40000000,0.42457526466422474,0.39322175168351103,0.4256168218744023,0.4144712794073793,0.7034813989524631,0.3311184578427567,0.2994088087270203,0.28579912918252454,0.4784446824103607,0.4755349320505983,0.42896456819428724,0.23033445488429483,0.4551902555534953,0.4093387234386956
Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,25,Centrocampista,Centrocampista di destra,FC Liverpool,Inghilterra,Inghilterra,3331577.0,2552107.0,2808282.0,149718.8,3500000,3610000,776324,52618,156,83,111,17,57,98,1161,926,832,6,467,223,204,224,174,100,1800,482,643,0,0,0,0,0,0,46,5,8,7,2,0,287,35,49,36,6,5,5.93,40000000,0.5508102007985126,0.6400507162780427,0.6833307255186949,0.6247305475317501,0.47193273827560356,0.44309844832194417,0.353166590142384,0.23096065350027892,0.6916865401510889,0.5977098687068868,0.46475913984969774,0.2927457889898616,0.5352758944368162,0.4991607422836468
Jesse Lingard,Jesse Lingard,25,Attaccante,Ala destra,Manchester United,Inghilterra,Inghilterra,5318790.0,936757.0,1143444.0,377023.4,7890000,7420000,1770819,73232,116,91,118,10,57,21,1744,2070,870,36,600,179,82,103,149,25,1020,448,700,18,4,2,3,0,0,48,13,7,6,0,0,258,57,45,13,0,1,6.48,40000000,0.6185858346961527,0.5468672630566369,0.5968799674706996,0.5874443550744964,0.4640781968136231,0.37551064807947415,0.28216038884405187,0.30377330513636064,0.7361000109387895,0.5779511548728232,0.45659561744752036,0.37019115483496196,0.6579150887675608,0.5027284557737395
Allan,Allan,27,Centrocampista,Centrale,SSC Napoli,Italia,Brasile,369009.0,,,48387.7,267000000,215000000,123932,113473,595,320,186,1262,1180,10400,701,2700,5890,1105,1030,424,266,731,454,930,2340,1380,526,22,0,2,6,0,0,50,4,5,6,0,0,333,11,36,20,0,0,7.26,40000000,0.44401971520478795,0.3153448455808466,0.37190369488719704,0.3770894185576105,0.5942537514126439,0.5286159261020796,0.7870436370048552,0.48416239555049656,0.7776185206874725,0.6367252764982366,0.6347365845426308,0.7320607422780016,0.2623976182900672,0.5394678294087896
Suso,Suso,25,Attaccante,Ala destra,AC Milan,Italia,Spagna,929055.0,,126775.0,77331.7,25800000,25900000,332173,66203,72,40,6,1027,927,10700,81,197,163,985,20700,22700,96,1420,102,71,1360,282,1250,21,5,8,0,0,0,50,8,14,0,0,0,233,40,58,0,0,0,7.61,40000000,0.48197822421455744,0.41854620735641246,0.3852687866319535,0.4285977394009745,0.3134763162602053,0.46787613261595445,0.770891253632957,0.7261231543475947,0.4798433803104913,0.5943845601607444,0.5587657995546579,0.5045638342126597,0.4090247838874727,0.5047251485119094
Granit Xhaka,Xhaka,26,Centrocampista,Mediano,FC Arsenal,Inghilterra,Svizzera,1801757.0,1262318.0,,112283.8,4830000,4630000,743258,119211,702,1600,441,106,117,217,1002,3480,617,114,1060,303,481,339,331,57,1360,1230,1480,19,2,1,0,0,0,48,3,8,0,0,0,357,32,27,22,1,1,7.05,40000000,0.5406786438621983,0.5745997079751706,0.540222693673035,0.5518336818368014,0.6855136570188071,0.5109444285891201,0.48036242089189535,0.38792475337741733,0.7203751476139236,0.65325914374121,0.5730632585387289,0.31949523711709393,0.528802567138131,0.5401980364543637
Stefan de Vrij,De Vrij,26,Difensore,Difensore centrale,FC Internazionale,Italia,Olanda,350206.0,236771.0,177626.0,43183.5,4610000,69800000,244662,12742,91,148,5,1256,542,1100,78,147,201,66,337,292,55,132,145,99,825,82,229,17,1,1,5,0,1,47,7,1,0,0,0,290,17,10,5,0,1,6.91,40000000,0.3701060223777481,0.41899701212844265,0.41771844565727,0.4022738267211536,0.36186009271989933,0.3694178089352535,0.6889776001387222,0.31752492913462355,0.47586304017089437,0.4666077740439107,0.4467085408572173,0.6111310819112312,0.363549221066668,0.4419775480258785
Stefan Savic,Savic,27,Difensore,Difensore centrale,Atlético de Madrid,Spagna,Montenegro,272756.0,,,12078.2,2400000,18400000,141971,7898,298,329,142,963,1980,16800,227,298,227,532,5720,2200,243,296,277,1640,2200,526,770,14,0,2,1,0,0,37,0,0,3,0,0,307,8,7,27,0,0,6.78,40000000,0.29045686882235416,0.28094439165565804,0.345975952283815,0.3057924042539424,0.5554949463175535,0.47513074519911386,0.8087074296393394,0.5779123304793876,0.5449970875373046,0.6150393928687724,0.5962136553402452,0.4678129252905928,0.2826072452017287,0.47682539229960175
Kostas Manolas,Manolas,27,Difensore,Difensore centrale,AS Roma,Italia,Grecia,458540.0,,,51690.2,217000,2770000,210127,37108,137,56,10,1507,991,8430,125,165,143,3449,2720,461,78,139,120,193,1190,168,217,19,2,1,5,1,0,40,4,0,11,2,0,353,20,9,43,5,2,6.85,40000000,0.4206433246847214,0.3395181375282764,0.39031254517845115,0.3834913357971496,0.37067068171554246,0.3779440988792027,0.7818505572430107,0.5713493451976602,0.4858335483458407,0.5031893379147813,0.515139594882673,0.26427523777417755,0.34091904940665746,0.44059144216984747
Antonio Rüdiger,Rüdiger,25,Difensore,Difensore centrale,Chelsea FC,Inghilterra,Germania,918205.0,237595.0,402463.0,48930.9,4060000,23000000,476024,32130,1855,2880,1100,549,304,806,506,397,303,92,693,189,212,246,250,98,1350,518,218,21,1,0,0,0,0,45,3,2,6,0,0,287,16,8,12,0,0,6.96,40000000,0.4393448579971732,0.41932001511637856,0.4964138758650479,0.45169291632619996,0.7794623635177098,0.45983589243016887,0.6242258242152846,0.34755214436951415,0.5955860674884944,0.5479080166513646,0.5590950514454227,0.4917992163909711,0.4625363377950322,0.5149076919851945
Nemanja Matic,Nemanja Matic,30,Centrocampista,Mediano,Manchester United,Inghilterra,Serbia,1209474.0,,39853.0,96524.5,5100000,8440000,506392,24456,119,101,61,55,186,46,1152,981,678,80,376,215,101,116,202,317,1290,365,581,21,0,0,5,0,0,49,2,3,7,0,1,418,24,28,43,3,2,6.64,40000000,0.470866113577083,0.4482979512917108,0.27392868450285546,0.3976975831238831,0.44619494735831733,0.39750279239326664,0.4197815476626714,0.3203064637655762,0.6861294390162088,0.5718970661770822,0.47363537606218714,0.3840365573359319,0.471733643733094,0.4446068369830725
César Azpilicueta,Azpilicueta,29,Difensore,Terzino destro,Chelsea FC,Inghilterra,Spagna,2250630.0,2991041.0,2086185.0,66756.6,806000,3960000,396638,95232,181,90,249,95,111,188,626,1170,675,1038,1530,800,350,402,470,246,1760,414,640,23,0,3,0,0,0,52,3,7,8,1,0,476,10,45,43,1,4,7.11,40000000,0.5191954701969186,0.6548059258495048,0.6547325493889291,0.6095779818117841,0.5088226295783106,0.5171974244415289,0.4693895085410151,0.5175640763499044,0.6685927611988944,0.5913169682208254,0.5454805613884132,0.30269275580491545,0.4354030973212721,0.5308830151720018
Ilkay Gündogan,Gündogan,28,Centrocampista,Centrale,Manchester City,Inghilterra,Germania,2341938.0,2673213.0,903796.0,35939.9,1710000,8520000,547228,57330,1230,1880,1360,137,129,337,727,4280,663,299,480,495,188,477,427,266,1380,140,374,20,4,3,4,0,1,49,6,7,9,2,2,337,65,39,39,5,6,6.96,40000000,0.4779827789082458,0.6443611700654618,0.5742508440436322,0.5655315976724465,0.7541617210515579,0.4978628125095435,0.5084597397191869,0.4064133937710632,0.7176384584309644,0.5231851196736547,0.5679535408593285,0.3850506464371717,0.4832675993966212,0.5429667530915548
Georginio Wijnaldum,Wijnaldum,28,Centrocampista,Centrale,FC Liverpool,Inghilterra,Olanda,1550260.0,,533638.0,75347.7,1190000,3540000,445805,73258,210,138,138,114,96,119,444,1530,526,114,457,214,3070,2760,2130,6,1630,1400,667,23,1,1,6,0,1,50,2,4,12,1,2,446,103,56,18,1,3,6.83,40000000,0.5027593884389805,0.476190211231053,0.5235571722014662,0.5008355906238332,0.5096822950085601,0.7182518063591367,0.45761384741173544,0.34199998108549146,0.6557405010767733,0.6334341575922724,0.552787098088995,0.2906409706008502,0.4527822457597137,0.5056956887969121
Javi Martínez,Javi Martinez,30,Centrocampista,Mediano,FC Bayern Monaco,Germania,Spagna,1743298.0,1969600.0,1370887.0,27783.8,10800000,18400000,213241,13178,961,1110,778,69,65,364,75,136,194,2442,4020,3460,143,270,292,156,1370,215,431,17,1,0,4,1,0,37,2,2,10,1,0,448,35,15,49,2,2,6.77,40000000,0.4108047570959119,0.6159621409287467,0.6143344122507275,0.5470337700917953,0.7063690811045419,0.45404637561247113,0.45822128650879246,0.6352878056821393,0.470476305510559,0.54366908533314,0.5446783232919407,0.4678129252905928,0.34310686088684866,0.5200082760185883
Toby Alderweireld,Alderweireld,29,Difensore,Difensore centrale,Tottenham Hotspur,Inghilterra,Belgio,375698.0,44534.0,596205.0,25214.9,3720000,3760000,514196,16355,149,208,64,69,84,139,804,1320,819,390,818,551,163,935,157,71,1820,5080,639,23,0,0,5,0,0,21,0,1,4,0,1,368,24,15,32,3,1,6.96,40000000,0.3567710714956198,0.26365195486804244,0.534224088110652,0.38488237149143806,0.4821992917282274,0.48546344626589716,0.43671586148262004,0.44231494633251583,0.6890774032464444,0.6815203329681451,0.5362152136706416,0.2971219420539663,0.4740080956151955,0.46755167583339324
Radja Nainggolan,Nainggolan,30,Centrocampista,Trequartista,FC Internazionale,Italia,Belgio,1740379.0,595423.0,640235.0,211375.4,3470000,16600000,820986,94023,202,102,123,2678,12000,48000,224,231,483,137,2700,520,1290,2910,233,572,2800,4530,2250,15,3,0,4,1,0,42,6,11,11,2,2,440,49,42,28,3,5,6.77,40000000,0.5598411784859657,0.5047358340000572,0.5410793875605804,0.5352188000155343,0.49380710143917583,0.6165740424144229,0.9473998492508523,0.45065694856542277,0.5624707009612616,0.7418425343050142,0.6354585294893582,0.45674677552225457,0.5435947514275404,0.5835226458120497
Marco Reus,Marco Reus,29,Centrocampista,Trequartista,Borussia Dortmund,Germania,Germania,7221383.0,13146494.0,3058718.0,358456.4,17700000,22800000,796262,697510,2118,3230,1190,62,426,605,211,1950,465,386,3170,811,420,366,355,595,1030,462,892,24,14,9,5,1,1,15,7,1,0,0,0,427,181,101,35,17,12,7.46,40000000,0.6966795640026188,0.7924573544206219,0.691549588932126,0.7268955024517889,0.7918752215119825,0.5111692387783404,0.5348750726347055,0.5106350227206459,0.6311320945534643,0.588806958775313,0.5947489348290752,0.49086041000882713,0.5390472019299096,0.6162807025698686
Jérôme Boateng,jerome boateng,30,Difensore,Difensore centrale,FC Bayern Monaco,Germania,Germania,5996555.0,3834146.0,2453222.0,68551.8,1590000,8800000,788775,22726,1980,3070,1590,61,75,188,247,259,286,224,699,519,413,472,290,526,1070,530,880,17,0,1,5,0,0,31,2,4,9,0,1,465,14,30,69,3,6,6.83,40000000,0.5124657622657881,0.6778937660388021,0.6703254514698229,0.6202283265914711,0.7970841559174368,0.513564064634064,0.43712465310491816,0.412572118018838,0.5516200030223258,0.5945307569659803,0.5510826252772605,0.3885264621099755,0.5376422122174563,0.5539408550695826
Sergio Ramos,Sergio Ramos,32,Difensore,Difensore centrale,Real Madrid CF,Spagna,Spagna,28894279.0,23588468.0,15571740.0,543857.4,92700000,76400000,2161525,1125336,803,834,452,595,1730,3400,1104,1810,1420,6044,25400,13100,580,1100,1020,5510,7300,4710,3620,24,6,1,4,0,0,42,5,1,11,1,0,633,82,38,118,11,8,7.07,40000000,0.7805555026640677,0.8468103358023342,0.8481337891907413,0.8251665425523811,0.6702249504562149,0.5988132669392283,0.7332935877727275,0.7879146915614643,0.731313317226841,0.7962065235919313,0.7196277229247346,0.6208429014097707,0.6875658130416984,0.73651587996882
Karim Benzema,Benzema,30,Attaccante,Punta centrale,Real Madrid CF,Spagna,Francia,25508947.0,22821698.0,8959498.0,308339.8,18800000,29400000,1582305,1069852,862,1260,765,790,2140,1810,826,1180,1010,6729,32800,6420,26500,54600,4340,20700,6100,7090,9000,26,11,6,6,3,2,47,12,11,9,5,0,586,269,145,110,59,25,7.13,40000000,0.7495692213476751,0.843737891944257,0.7949522637422994,0.7960864590114105,0.7052922337982194,0.9326056121701249,0.7327158279251839,0.7813157718718999,0.6936999417981137,0.8396284448326066,0.780876305399358,0.5181887106252827,0.6411751574701292,0.7484437343205265
Tanguy Ndombélé,Ndombele,21,Centrocampista,Centrale,Olympique Lione,Francia,Francia,95788.0,,,20863.2,98000,1830000,164368,2052,16,6,5,15,14,10,23,69,60,11,177,45,3080,2940,905,4030,91,640,724,23,2,5,6,2,0,50,1,8,0,0,0,104,5,20,6,2,0,6.82,35000000,0.2346400688617157,0.16379689991042107,0.25700928180395943,0.21848208352536538,0.17673309620601352,0.6928807770674096,0.2272048048544136,0.16514964034245633,0.3608650687053001,0.5048820804402423,0.3546192446026392,0.219716165136725,0.30439260116366695,0.30066095313566576
Houssem Aouar,Houssem Aouar,20,Centrocampista,Centrale,Olympique Lione,Francia,Francia,181574.0,20738.0,43275.0,24540.2,754000,587000,115018,2107,11,6,4,2,3,2,33,46,36,7,265,98,207,222,233,314,64,44,295,24,6,4,6,0,3,44,7,6,0,0,0,84,17,11,6,0,3,7.24,35000000,0.26606372071131473,0.19259315218922787,0.281854524231146,0.2468371323772295,0.15259557041252833,0.4528005290026673,0.03805726144120083,0.18823501110541505,0.3429416634095415,0.3622458894476928,0.25614598746984096,0.09749203448975159,0.2512964505567279,0.2387432551815649
Ryan Sessegnon,Sessegnon,18,Centrocampista,Centrocampista di sinistra,FC Fulham,Inghilterra,Inghilterra,171375.0,,35824.0,17616.5,932000,1080000,748743,2046,39,8,2,10,20,8,383,572,426,59,155,75,270,190,211,125,512,155,228,18,1,3,0,0,0,52,16,8,0,0,0,101,24,16,0,0,0,6.55,35000000,0.24851942988291634,0.228878839768886,0.26367425965779323,0.24702417643653185,0.1944438298753629,0.45338872537406044,0.21541574454212742,0.23952608147592327,0.6093080199436661,0.47187064641973886,0.36399217460514643,0.16302938800616093,0.5298960474296411,0.32890463748875237
Vinícius Júnior,vinicius junior,18,Attaccante,Ala sinistra,Real Madrid CF,Spagna,Brasile,4315534.0,485877.0,751837.0,596744.2,14200000,36900000,927560,11299,46,81,54,16,28,26,79,79,60,118,11900,204,28,134,872,276,271,200,372,15,5,7,2,0,1,17,6,3,0,0,0,64,15,11,2,0,1,5.93,35000000,0.5737467284126968,0.4858326384239378,0.5565394208840879,0.5387062625735742,0.39266707851458654,0.40378775822980034,0.2841004028201549,0.4791991211075939,0.41269510853596003,0.4770171845862612,0.4082444422990595,0.5426128542556534,0.5617463277500283,0.4699949657746146
Mikel Oyarzabal,Oyarzabal,21,Attaccante,Ala sinistra,Real Sociedad,Spagna,Spagna,35343.0,,12752.0,6284.8,423000,1110000,62664,2130,18,5,5,35,26,9,10,79,18,281,3100,2060,7,114,7,1,375,8,140,18,6,2,0,0,0,43,14,8,0,0,0,141,33,22,0,0,0,6.82,35000000,0.14658518479207294,0.051298118155074374,0.1642922020469534,0.12072516833136691,0.17575273382774162,0.19002536090146158,0.2810587410967981,0.5255874845094769,0.29112665093292983,0.33643606436113876,0.2999978392715911,0.1659745762800648,0.16097812934771824,0.22628320420467551
Trent Alexander-Arnold,Trent Alexander Arnold,20,Difensore,Terzino destro,FC Liverpool,Inghilterra,Inghilterra,1178572.0,,368276.0,144142.4,11600000,11100000,848749,10755,91,35,43,9,7,3,422,380,373,8,322,94,37,44,75,1,457,296,240,18,1,2,5,0,0,34,3,3,10,1,1,82,8,10,15,1,1,7.12,35000000,0.46230597725809736,0.44550872529777663,0.48787293264444204,0.4652292117334387,0.3865514957966482,0.2920586309828968,0.1436435955550261,0.20031940674013402,0.5944786128825384,0.4927483449827581,0.3516333478233336,0.4134855439897102,0.5485408225273986,0.40613764442340244
Franck Kessié,Kessié,21,Centrocampista,Centrale,AC Milan,Italia,Costa d'Avorio,447876.0,,,46975.9,609000,573000,145663,17280,35,3,4,629,510,868,93,185,44,34,111,101,77,190,81,9,456,268,94,19,3,2,0,0,0,54,5,6,0,0,0,148,19,14,0,0,0,6.91,35000000,0.3921690663779785,0.33672891153434226,0.38824845077656656,0.37238214289629584,0.18014832564373032,0.37646327123788015,0.6502252337082389,0.2132426161730495,0.43684540919437365,0.452744422488923,0.3849448797410326,0.09489725838813912,0.2864253409028345,0.34619439149327785
Wilfred Ndidi,Ndidi,21,Centrocampista,Mediano,Leicester City,Inghilterra,Nigeria,328254.0,,72250.0,25495.8,1260000,1560000,191098,2590,36,34,82,30,63,57,193,2880,277,17,276,84,180,77,58,1,484,254,233,20,1,1,0,0,0,38,1,4,0,0,0,164,12,9,4,0,0,7.21,35000000,0.2958224918001922,0.3013987156111755,0.33116957445064693,0.30946359395400486,0.3667458787989079,0.36248357437174383,0.36348242021752414,0.21941249005399932,0.6226748411345172,0.4882310574810255,0.40383837700961966,0.20255709816834488,0.32680162698521903,0.3527981608248451
Andrew Robertson,Andrew Robertson,24,Difensore,Terzino sinistro,FC Liverpool,Inghilterra,Scozia,907361.0,,355868.0,112468.0,61700000,76700000,808844,3557,80,69,68,26,106,37,242,735,2100,6,176,29,86,30,76,7,776,839,184,22,0,5,6,0,2,30,1,5,6,0,0,254,13,29,12,0,2,7.15,35000000,0.4079203396377639,0.4157569813624783,0.48457541998737286,0.43608424699587167,0.4195050194903544,0.3087995969508687,0.3618300444028908,0.12836596121070046,0.6564548074714575,0.5385094999213136,0.4022441549079309,0.6212641664067611,0.5413788142625924,0.44403278646405037
Thomas Partey,Thomas Partey,25,Centrocampista,Mediano,Atlético de Madrid,Spagna,Ghana,245984.0,47456.0,59140.0,19520.4,2470000000,3320000,175989,1132,4,5,9,4,56,19,22,58,36,86,458,529,40,44,79,32,537,122,332,21,2,4,5,0,1,50,5,0,6,1,0,216,23,11,22,1,1,6.92,35000000,0.24815862295463745,0.2695604674568977,0.3119051953970292,0.2765414286028548,0.12953560722414473,0.29659344382019365,0.23974260017482074,0.3585356849917905,0.3352732163274584,0.4796752649728902,0.30655930291854966,0.28374403334903164,0.3145522605855391,0.2970251270231303
José Gayà,Gaya,23,Difensore,Terzino sinistro,Valencia CF,Spagna,Spagna,204500.0,,85067.0,13370.2,22900000,267000000,65164,706,41,22,2,7,8,5,36,95,835,887,1040,276,26,110,53,7,156,71,103,21,1,0,5,0,0,38,0,5,0,0,0,211,8,17,10,0,2,6.92,35000000,0.21032689849935193,0.2484034217264254,0.34688193848230864,0.268537419569362,0.23089238192897266,0.3024473340468617,0.15379486476342813,0.46318045458750196,0.481661864248657,0.37047733392637944,0.3337423722503002,0.7553447923997935,0.16679609136551402,0.33910976145229044
Tiemoué Bakayoko,Bakayoko,24,Centrocampista,Mediano,AC Milan,Italia,Francia,974118.0,67561.0,,70384.2,162000,5900000,416313,33353,102,95,78,233,277,1240,741,428,379,94,945,294,4400,4780,628,783,1120,307,1210,18,0,0,0,0,0,43,3,3,5,1,1,181,9,4,18,2,1,6.75,35000000,0.4585868498397097,0.30240155136545294,0.4045812687195526,0.38852322330823846,0.4457246082956207,0.7123199347429946,0.5984548968314723,0.3747623253495005,0.6206271621752459,0.5891455500987399,0.5568390795822623,0.3455509693035694,0.4426031665528891,0.48134166211588614
Andrea Belotti,Belotti,24,Attaccante,Punta centrale,Torino FC,Italia,Italia,830017.0,145898.0,34609.0,42180.4,4130000,10600000,242239,26018,90,77,54,1796,1180,24000,197,1070,163,70,675,167,108,143,206,336,1560,98,671,18,8,1,0,0,0,35,13,7,0,0,0,266,106,28,0,0,0,7.02,35000000,0.4226654884716152,0.3739802358022389,0.2603544721210308,0.3523333987982949,0.42053568371777533,0.40847734040732325,0.8283234346216974,0.33220712878021086,0.5712164224278514,0.5376274567424651,0.5163979111162206,0.4085310888511539,0.36206902986520983,0.44781707107350655
Felipe Anderson,Felipe Anderson,25,Attaccante,Ala sinistra,West Ham United,Inghilterra,Brasile,397592.0,68996.0,158358.0,23575.8,62200000,69000000,388881,9753,144,89,49,1227,449,1140,162,709,1220,55,2120,526,59,112,75,53,914,433,422,20,6,3,0,0,0,32,8,10,0,0,0,265,47,58,0,0,0,7.3,35000000,0.34006693058773535,0.3043556494786846,0.4066709983891811,0.35036452615186703,0.4428357502451438,0.34431328212927004,0.6825989016089111,0.40573019758984435,0.6207265280487896,0.5531392926714107,0.508223992048895,0.609891959861475,0.432465767595208,0.46752684165505953
Jordan Pickford,Pickford,24,Portiere,Portiere,FC Everton,Inghilterra,Inghilterra,564582.0,3322.0,186878.0,92960.9,9770000,7510000,2211360,16860,77,65,70,47,1010,83,1091,1540,774,65,780,188,168,184,121,19,1450,948,788,18,0,0,0,0,0,46,0,0,0,0,0,245,0,1,0,0,0,6.54,35000000,0.4298224818822811,0.02232013248911819,0.4226037737289196,0.29158212936677297,0.41678892874205453,0.4167700789726694,0.49039415083059734,0.3390191510070033,0.7039963603768733,0.6218438640492124,0.498135422329735,0.3714871301142101,0.6909557115413493,0.4478183421576626
